ID,text,response,av,ac,pr,ui,s,c,i,a
CVE-2023-0454,"VULNERABILITY TYPE: Path Traversal in OrangeScrum version 2.0.11 allows an authenticated external attacker to delete arbitrary local files from the server.

IMPACT: This vulnerability allows an attacker to delete sensitive files on the server, potentially leading to data loss, service disruption, or unauthorized access to confidential information.

AFFECTED COMPONENTS: OrangeScrum version 2.0.11

ATTACK VECTOR: An authenticated external attacker exploits the unsanitized attacker-controlled parameter used by the application to construct an internal path, allowing them to manipulate the path and delete arbitrary local files on the server.","av: A
ac: L
pr: L
ui: N
s: U
c: H
i: H
a: H",A,L,L,N,U,H,H,H
CVE-2020-6134,"SQL injection vulnerability in the ID parameters of OS4Ed openSIS 7.3 pages allows for unauthorized access to sensitive data. The id parameter in MassDropModal.php is susceptible to SQL injection attacks. An attacker with authenticated access can exploit this vulnerability by sending a crafted HTTP request. This can lead to unauthorized access to the database, manipulation of data, and potentially compromise the integrity and confidentiality of the system.","av: N
ac: L
pr: L
ui: N
s: U
c: H
i: H
a: N",N,L,L,N,U,H,H,N
CVE-2022-3639,"DENIAL OF SERVICE in GitLab CE/EE versions 10.8 to 15.3.2 causes high CPU usage when improperly handling data on branch creation. This vulnerability could be exploited by an attacker to trigger a potential DOS attack, leading to a significant impact on system performance and availability. The affected software components include all versions of GitLab CE/EE from 10.8 before 15.1.6, versions starting from 15.2 before 15.2.4, and versions starting from 15.3 before 15.3.2. The attack vector involves manipulating the data during branch creation, resulting in excessive CPU consumption and potential service disruption.","av: N
ac: L
pr: N
ui: N
s: U
c: N
i: N
a: H",N,L,N,N,U,N,N,H
CVE-2018-5230,"Cross Site Scripting (XSS) vulnerability in the issue collector feature of Atlassian Jira versions before 7.6.6, 7.7.0 before 7.7.4, 7.8.0 before 7.8.4, and 7.9.0 before 7.9.2 allows remote attackers to inject arbitrary HTML or JavaScript code. This vulnerability occurs in the error message of custom fields when an invalid value is specified. The impact of this vulnerability is that it allows attackers to execute malicious scripts in the context of the affected user's browser, potentially leading to unauthorized access, data theft, or other malicious actions. Attackers can exploit this vulnerability by tricking users into visiting a specially crafted URL or submitting a malicious form.","av: N
ac: L
pr: N
ui: R
s: U
c: H
i: H
a: N",N,L,N,R,U,H,H,N
CVE-2019-12655,"BUFFER OVERFLOW in FTP ALG functionality in Cisco IOS XE Software causes DEVICE RELOAD when SPECIFIC FTP TRANSFER is performed by an unauthenticated, remote attacker. This vulnerability affects Network Address Translation (NAT), NAT IPv6 to IPv4 (NAT64), and the Zone-Based Policy Firewall (ZBFW). An attacker could exploit this vulnerability to cause the affected device to reload, leading to a denial of service condition.","av: N
ac: L
pr: N
ui: N
s: U
c: N
i: N
a: H",N,L,N,N,U,N,N,H
CVE-2017-6711,"VULNERABILITY in Ultra Automation Service (UAS) of Cisco Ultra Services Framework allows UNAUTHORIZED ACCESS when an attacker exploits an insecure default configuration of Apache ZooKeeper service. This could lead to gaining access to targeted devices through the orchestrator network, influencing high-availability system behavior. Attackers could access ZooKeeper data nodes (znodes) and impact system functionality. This vulnerability affects all releases of Cisco Ultra Services Framework UAS prior to Releases 5.0.3 and 5.1. Cisco Bug IDs: CSCvd29395.","av: N
ac: L
pr: N
ui: N
s: U
c: H
i: H
a: H",N,L,N,N,U,H,H,H
CVE-2017-3287,"Vulnerability in the Oracle iStore component of Oracle E-Business Suite (subcomponent: User Interface) allows an unauthenticated attacker with network access via HTTP to compromise Oracle iStore. This easily exploitable vulnerability, affecting versions 12.1.1, 12.1.2, 12.1.3, 12.2.3, 12.2.4, 12.2.5, and 12.2.6, may lead to unauthorized access to critical data or complete access to all Oracle iStore accessible data. Successful attacks could result in unauthorized update, insert, or delete access to some of Oracle iStore accessible data. Human interaction from a person other than the attacker is required for successful attacks. While the vulnerability is in Oracle iStore, attacks may significantly impact additional products. The CVSS v3.0 Base Score is 8.2, with Confidentiality and Integrity impacts.","av: N
ac: L
pr: N
ui: R
s: U
c: H
i: H
a: N",N,L,N,R,U,H,H,N
CVE-2018-11751,"SSL verification bypass in Puppet Agent prior to version 6.4.0 allows for potential man-in-the-middle attacks during the Certificate Revocation List (CRL) download process. This vulnerability could result in unauthorized access, data leakage, or other malicious activities. Attackers could exploit this issue by intercepting the SSL connection and manipulating the CRL download, leading to a compromised security posture. It is recommended to upgrade to Puppet Agent 6.4.0 or later to mitigate this risk.","av: N
ac: L
pr: N
ui: N
s: U
c: H
i: H
a: H",N,L,N,N,U,H,H,H
CVE-2018-12658,"Reflected Cross-Site Scripting (XSS) in the Stock Take module in SLiMS 8 Akasia 8.3.1 allows attackers to execute malicious scripts in the context of a user's browser. This vulnerability affects the admin/modules/stock_take/index.php?keywords= URI, providing an attack vector for injecting and executing arbitrary code. An attacker could exploit this vulnerability to steal sensitive information, perform actions on behalf of users, or deface the website.","av: N
ac: L
pr: N
ui: R
s: U
c: H
i: H
a: N",N,L,N,R,U,H,H,N
CVE-2021-24841,"Cross-Site Scripting (XSS) vulnerability in the Helpful WordPress plugin before 4.4.59 allows high privilege users to perform XSS attacks, even when the unfiltered_html capability is disallowed. This vulnerability arises due to the plugin's failure to properly sanitize and escape certain settings. An attacker could exploit this flaw to inject malicious scripts into web pages viewed by other users, leading to unauthorized actions being performed on behalf of the user or theft of sensitive information. This vulnerability affects the Helpful WordPress plugin versions prior to 4.4.59. The attack vector for this vulnerability involves a high privilege user manipulating the plugin settings to inject malicious scripts, which are then executed within the context of other users' browsers.","av: N
ac: L
pr: H
ui: R
s: U
c: H
i: H
a: N",N,L,H,R,U,H,H,N
CVE-2019-12380,"MEMORY ALLOCATION FAILURE in efi subsystem in Linux kernel versions through 5.1.5 causes POTENTIAL IMPACT when an attacker exploits the vulnerability during system boot. The affected components include phys_efi_set_virtual_address_map in arch/x86/platform/efi/efi.c and efi_call_phys_prolog in arch/x86/platform/efi/efi_64.c. An attacker could potentially manipulate memory allocation failures to disrupt the boot process, leading to a denial of service condition. However, it is disputed whether this issue poses a significant threat as the code in question runs only at boot, before any user processes are initiated, limiting the attack vector to privileged system access.","av: L
ac: H
pr: H
ui: N
s: U
c: N
i: N
a: H",L,H,H,N,U,N,N,H
CVE-2020-18470,"Stored cross-site scripting (XSS) vulnerability in the Name of application field in the General Configuration page of Rukovoditel 2.4.1 allows remote attackers to inject arbitrary web script or HTML. This vulnerability occurs when an authenticated POST HTTP request is made to rukovoditel_2.4.1/install/index.php with a crafted website name. The attack type is stored XSS, affecting the General Configuration page of Rukovoditel 2.4.1. The impact of this vulnerability is that remote attackers can inject malicious scripts or HTML code, potentially leading to unauthorized access, data theft, or other malicious activities. The attack vector is an authenticated POST HTTP request to the vulnerable page.","av: N
ac: L
pr: L
ui: R
s: U
c: L
i: H
a: N",N,L,L,R,U,L,H,N
CVE-2017-16148,"Directory traversal vulnerability in serve46 allows an attacker to access the filesystem by placing ""../"" in the URL. This vulnerability falls under the category of directory traversal attacks. The impact of this vulnerability is that an attacker can potentially view, modify, or delete sensitive files on the server. The affected component is serve46, a static file server. The attack vector involves manipulating the URL by inserting ""../"" to navigate to directories outside of the intended scope, leading to unauthorized access to files.","av: N
ac: L
pr: N
ui: N
s: U
c: H
i: H
a: H",N,L,N,N,U,H,H,H
CVE-2022-48115,"Cross-site scripting (XSS) in the dropdown menu feature of jspreadsheet before v4.6.0 allows attackers to inject malicious scripts into web pages viewed by other users. This vulnerability can lead to unauthorized access to sensitive information, cookie theft, session hijacking, and other malicious activities. Attackers can exploit this vulnerability by tricking a user into clicking on a specially crafted link or submitting a malicious form. All versions of jspreadsheet before v4.6.0 are affected by this vulnerability.","av: N
ac: L
pr: N
ui: R
s: U
c: H
i: H
a: N",N,L,N,R,U,H,H,N
CVE-2018-16419,"Buffer overflows in the read_public_key function in tools/cryptoflex-tool.c in OpenSC before 0.19.0-rc1, when handling responses from a Cryptoflex card, allow attackers who can supply crafted smartcards to execute a denial of service attack or potentially achieve other unspecified impacts. This vulnerability falls under the category of buffer overflow in the affected component of OpenSC, leading to a denial of service or other potential impacts when attackers provide malicious smartcards as input.","av: L
ac: H
pr: N
ui: R
s: U
c: H
i: H
a: H",L,H,N,R,U,H,H,H
CVE-2018-1799,"VULNERABILITY in IBM DB2 for Linux, UNIX and Windows versions 9.7, 10.1, 10.5, and 11.1 allows a local unprivileged user to overwrite system files, leading to potential damage to the database. This could result in unauthorized access to sensitive data, data loss, or system instability. Attackers could exploit this vulnerability by gaining access to the system and manipulating files, potentially compromising the integrity and confidentiality of the database. IBM X-Force ID: 149429.","av: L
ac: L
pr: N
ui: N
s: U
c: H
i: H
a: H",L,L,N,N,U,H,H,H
