ID,text,response,av,ac,pr,ui,s,c,i,a
CVE-2017-6259,An incorrect state detection and recovery vulnerability in the kernel mode layer handler of NVIDIA GPU Display Driver can cause a denial of service when specific user actions are performed.,"av: L, ac: L, pr: L, ui: N, s: U, c: N, i: L, a: N",L,L,L,N,U,N,L,N
CVE-2020-14734,"A difficult to exploit vulnerability in the Oracle Text component of Oracle Database Server, specifically in versions 11.2.0.4, 12.1.0.2, 12.2.0.1, 18c and 19c, can lead to a complete takeover of Oracle Text when an unauthenticated attacker gains network access via Oracle Net. The impact of this vulnerability is severe, affecting Confidentiality, Integrity, and Availability, with a CVSS 3.1 Base Score of 8.1. The attack vector is network-based and does not require user interaction or privileges.","av: N, ac: L, pr: N, ui: N, s: U, c: H, i: H, a: H",N,L,N,N,U,H,H,H
CVE-2020-8796,Remote Code Execution vulnerability in Biscom Secure File Transfer (SFT) versions before 5.1.1071 and 6.0.1xxx before 6.0.1005 causes unauthorized execution of arbitrary code on the server when a malicious user exploits this vulnerability remotely.,"av: N, ac: L, pr: N, ui: N, s: U, c: H, i: H, a: H",N,L,N,N,U,H,H,H
CVE-2019-25155,"Reverse tabnabbing in DOMPurify before version 1.0.11 causes potential unauthorized access and data manipulation when links in demos/hooks-target-blank-demo.html are clicked, due to the absence of a 'rel=""noopener noreferrer""' attribute.","av: N, ac: L, pr: N, ui: R, s: U, c: H, i: L, a: N",N,L,N,R,U,H,L,N
CVE-2016-1231,"A directory traversal vulnerability in the HTTP file-serving module (mod_http_files) of Prosody 0.9.x versions prior to 0.9.9 causes unauthorized access and potential data breach when remote attackers exploit this vulnerability by inserting a .. (dot dot) in an unspecified path. This allows them to read arbitrary files, potentially exposing sensitive information.","av: N, ac: L, pr: N, ui: N, s: U, c: H, i: N, a: N",N,L,N,N,U,H,N,N
CVE-2021-27439,"An integer wrap-around vulnerability in the 'tos_mmheap_alloc' function of TencentOS-tiny version 3.1.0 causes arbitrary memory allocation and potential remote code injection/execution when incorrect calculation of effective memory allocation size is exploited. This can lead to unexpected system behavior such as crashes, affecting the overall stability and security of the system.","av: N, ac: L, pr: N, ui: N, s: U, c: H, i: H, a: H",N,L,N,N,U,H,H,H
CVE-2020-4224,Sensitive information disclosure vulnerability in IBM StoredIQ versions 7.6.0.17 through 7.6.0.20 causes unauthorized access to sensitive data when a local user exploits data in certain directories that are not encrypted and contain symbolic links.,"av: L, ac: L, pr: L, ui: N, s: U, c: H, i: N, a: N",L,L,L,N,U,H,N,N
CVE-2019-1947,"A vulnerability in the email message filtering feature of Cisco AsyncOS Software for Cisco Email Security Appliance (ESA) causes a denial of service (DoS) condition when a malicious email with large attachments is sent through the targeted device. This problem type, due to improper handling of email messages with large attachments, affects the CPU utilization of the device, causing it to increase to 100 percent. The impact of this vulnerability could allow an unauthenticated, remote attacker to cause a permanent DoS condition due to high CPU utilization. The attack vector involves the attacker exploiting this vulnerability by sending a malicious email message through the targeted device. This vulnerability may require manual intervention to recover the ESA.","av: N, ac: L, pr: N, ui: N, s: C, c: N, i: N, a: H",N,L,N,N,C,N,N,H
CVE-2017-9634,"Arbitrary memory overwrite vulnerabilities in Mitsubishi E-Designer, Version 7.52 Build 344 can lead to arbitrary code execution, compromised data integrity, denial of service, and system crash when exploited by an attacker. These vulnerabilities exist in two code sections of the software, providing potential attack vectors for malicious actors to manipulate the system's memory locations.","av: L, ac: L, pr: L, ui: N, s: U, c: H, i: H, a: H",L,L,L,N,U,H,H,H
CVE-2023-43138,"A command injection vulnerability in TPLINK TL-ER5120G 4.0 2.0.0 Build 210817 Rel.80868n causes potential unauthorized system access and control when an attacker adds NAPT rules after authentication, and the rule name has an injection point. This issue affects the software's ability to properly sanitize user inputs, leading to the execution of arbitrary commands.","av: N, ac: L, pr: L, ui: N, s: U, c: H, i: H, a: H",N,L,L,N,U,H,H,H
CVE-2018-8433,"An information disclosure vulnerability in the Windows Graphics component causes potential unauthorized access to sensitive information when the component improperly handles objects in memory. This is also known as the ""Microsoft Graphics Component Information Disclosure Vulnerability."" The affected software components include Windows 7, Windows Server 2012 R2, Windows RT 8.1, Windows Server 2008, Windows Server 2012, Windows 8.1, Windows Server 2016, Windows Server 2008 R2, Windows 10, and Windows 10 Servers. The attack vector is primarily through the improper handling of objects in memory by the Windows Graphics component.","av: L, ac: L, pr: N, ui: R, s: U, c: H, i: N, a: N",L,L,N,R,U,H,N,N
CVE-2022-1624,"A lack of Cross-Site Request Forgery (CSRF) check in the Latest Tweets Widget WordPress plugin through version 1.1.4 causes unauthorized changes in plugin settings when a logged-in admin is subjected to a CSRF attack. This vulnerability could potentially allow attackers to manipulate the plugin's settings without the admin's consent, thereby compromising the security and functionality of the website.","av: N, ac: L, pr: N, ui: R, s: U, c: N, i: L, a: N",N,L,N,R,U,N,L,N
CVE-2019-25142,"Insufficient validation in the 'companion_disable_popup' function of the Mesmerize & Materialis themes for WordPress leads to an authenticated options change vulnerability when an authenticated attacker manipulates user input to the 'update_option' function. This issue affects versions up to and including 1.6.89 (Mesmerize) and 1.0.172 (Materialis). The impact of this vulnerability is that it allows authenticated attackers to modify otherwise restricted options, potentially leading to unauthorized changes to the website's configuration or content.","av: N, ac: L, pr: L, ui: R, s: C, c: L, i: L, a: N",N,L,L,R,C,L,L,N
CVE-2023-4022,"Stored Cross-Site Scripting (XSS) vulnerability in the Herd Effects WordPress plugin versions prior to 5.2.3 causes potential security risks when high privilege users such as admin manipulate unsanitised and unescaped settings. This issue can lead to unauthorized access and control over the system, even when the unfiltered_html capability is disallowed, particularly in a multisite setup.","av: N, ac: L, pr: H, ui: R, s: C, c: N, i: L, a: N",N,L,H,R,C,N,L,N
CVE-2019-3958,"Insufficient output sanitization in WallacePOS version 1.4.3 causes persistent cross-site scripting (XSS) attacks when a remote, authenticated attacker conducts a crafted sales transaction. This vulnerability impacts the security of the software, allowing unauthorized access and potential manipulation of data.","av: N, ac: L, pr: L, ui: R, s: C, c: L, i: L, a: N",N,L,L,R,C,L,L,N
CVE-2017-6506,"A buffer overflow vulnerability in the SMTP verification function of Azure Data Expert Ultimate 2.2.16 causes remote code execution when a crafted SMTP daemon sends a long 220 (aka ""Service ready"") string. This attack vector impacts the software's ability to securely manage data, potentially leading to unauthorized access and control.","av: N, ac: L, pr: N, ui: N, s: U, c: H, i: H, a: H",N,L,N,N,U,H,H,H
CVE-2019-15688,"Insufficient threat notification in the web protection component of Kaspersky Anti-Virus, Kaspersky Internet Security, Kaspersky Total Security, Kaspersky Free Anti-Virus, Kaspersky Small Office Security, Kaspersky Security Cloud up to 2020 causes potential security bypass when the user is redirected to an untrusted site.","av: N, ac: L, pr: N, ui: R, s: U, c: L, i: L, a: N",N,L,N,R,U,L,L,N
CVE-2019-19856,Stored Cross-Site Scripting (XSS) vulnerability in the User Type feature of Serpico (aka SimplE RePort wrIting and CollaboratiOn tool) version 1.3.0 causes potential unauthorized access and manipulation of data when the 'type' parameter on the admin/list_user page is exploited.,"av: N, ac: L, pr: L, ui: R, s: C, c: L, i: L, a: N",N,L,L,R,C,L,L,N
CVE-2018-6792,"SQL Injection vulnerabilities in Saifor CVMS HUB 1.3.1 cause unauthorized execution of arbitrary SQL commands when an authenticated user manipulates multiple parameters to the /cvms-hub/privado/seccionesmib/secciones.xhtml resource. The affected components are the POST parameters j_idt118, j_idt120, j_idt122, j_idt124, j_idt126, j_idt128, and j_idt130 under formularioGestionarSecciones:tablaSeccionesMib:*:filter, and the GET parameter nombreAgente. The impact of this vulnerability is that it allows an attacker to manipulate the database, potentially leading to data theft, data loss, or unauthorized access to the system.","av: N, ac: L, pr: L, ui: N, s: U, c: H, i: H, a: H",N,L,L,N,U,H,H,H
CVE-2023-36030,"A spoofing vulnerability in Microsoft Dynamics 365 Sales could lead to unauthorized access and manipulation of data when a malicious actor impersonates a legitimate user or system. This vulnerability could potentially allow an attacker to gain unauthorized access to sensitive information, manipulate data, or perform unauthorized actions within the system. The affected component is primarily the authentication mechanism of Microsoft Dynamics 365 Sales. The attack vector is typically through network access, where the attacker could exploit this vulnerability by sending specially crafted requests to the affected system.","av: N, ac: L, pr: N, ui: N, s: U, c: H, i: H, a: H",N,L,N,N,U,H,H,H
CVE-2023-21284,"Improper input validation in multiple functions of DevicePolicyManager.java could lead to a local denial of service attack, preventing the enabling of the Find my Device feature. This vulnerability impacts users with execution privileges, and exploitation does not require user interaction.","av: L, ac: L, pr: L, ui: N, s: U, c: N, i: N, a: H",L,L,L,N,U,N,N,H
CVE-2016-10866,Cross-Site Scripting (XSS) vulnerabilities in the all-in-one-wp-security-and-firewall plugin versions prior to 4.2.0 for WordPress cause unauthorized execution of arbitrary scripts in a user's browser when a maliciously crafted input is processed.,"av: N, ac: L, pr: N, ui: R, s: C, c: L, i: L, a: N",N,L,N,R,C,L,L,N
CVE-2022-22455,Privilege escalation in IBM Security Verify Governance Identity Manager 10.0 virtual appliance component causes potential security weaknesses and amplifies the consequences of other vulnerabilities when the component performs an operation at a privilege level higher than the minimum level required.,"av: L, ac: L, pr: L, ui: N, s:U, c: H, i: H, a: H",L,L,L,N,U,H,H,H
CVE-2022-4783,"Stored Cross-Site Scripting (XSS) vulnerability in the Youtube Channel Gallery WordPress plugin through version 2.4 causes potential security breaches when a user with a contributor role or above embeds a shortcode. This issue arises due to the plugin's failure to validate and escape some of its shortcode attributes before outputting them back in a page or post. This could allow malicious users to execute unauthorized scripts or codes, potentially compromising the security and integrity of the website.","av: N, ac: L, pr: L, ui: R, s: C, c: L, i: L, a: N",N,L,L,R,C,L,L,N
CVE-2023-29570,"A SEGV vulnerability in Cesanta MJS v2.20.0, specifically via mjs_ffi_cb_free at src/mjs_ffi.c, causes a Denial of Service (DoS) when exploited. This vulnerability impacts the stability and availability of the system, potentially leading to service disruptions. The attack vector is through the exploitation of the vulnerability in the mjs_ffi_cb_free function.","av: N, ac: L, pr: N, ui: R, s: U, c: N, i: N, a: H",N,L,N,R,U,N,N,H
